1327418725|danny|37.77695245908|-122.39847741481|unclejoey|37.777335807234|-122.39812024905
1327511595|danny|37.778270059061|-122.39783935281|unclejoey|37.77740109933|-122.39810009899
1327602309|danny|37.777442369373|-122.3982596157|unclejoey|37.777130041439|-122.39885353825
1327693753|danny|37.777429737425|-122.39797210491|unclejoey|37.777409939327|-122.39836856659
1327872265|danny|37.770495379893|-122.40004667823|dj|37.770103529472|-122.39953046846
1327946279|danny|37.77746424776|-122.39815732395|unclejoey|37.778576800757|-122.39726709094
1327982131|danny|37.774932392919|-122.39387676628|dj|37.775010077109|-122.39382645976
1328034677|danny|37.777300506472|-122.39817850008|unclejoey|37.777518363831|-122.39826930945
1328071036|danny|37.774083250591|-122.42177953954|dj|37.773276956775|-122.42168263849
1328127088|danny|37.777251523926|-122.39811523293|unclejoey|37.777294764808|-122.39832999527
1328158359|danny|37.774856250493|-122.39389309836|dj|37.774917867535|-122.39388765102
1328217658|danny|37.777545135542|-122.39802785675|unclejoey|37.77726157|-122.398167625
1328254809|danny|37.775169896209|-122.39363297937|dj|37.774898011796|-122.39391832016
1328311857|danny|37.777650977188|-122.39822245878|unclejoey|37.777284269444|-122.39826469448
1328345207|danny|37.774978226107|-122.39389010855|dj|37.775028374361|-122.39379706022
1328436117|danny|37.775040603579|-122.39379466699|dj|37.774891221391|-122.39393188391
1328522986|danny|37.775087576246|-122.39389917498|dj|37.775085861139|-122.39382628716
1328550913|danny|37.778502723365|-122.3966533709|unclejoey|37.778768901659|-122.39676073422
1328610427|danny|37.775019882565|-122.39385097496|dj|37.77509711|-122.39391560875
1328638999|danny|37.777341900415|-122.39815331195|unclejoey|37.777235874162|-122.39839938812
1328697606|danny|37.775051063041|-122.39376969635|dj|37.775488856429|-122.39382336508
1328725776|danny|37.777322289201|-122.39817096019|unclejoey|37.777245481582|-122.39823480987
1328784264|danny|37.774932465939|-122.3936414041|dj|37.77515764294|-122.39391283051
1328812707|danny|37.777340731294|-122.39824643245|unclejoey|37.777265029567|-122.39822505354
1328895549|danny|37.775118061308|-122.39388712892|dj|37.775225897848|-122.39419616605
1328918836|danny|37.77733279201|-122.39813245879|unclejoey|37.777050950935|-122.39811828659
1328987666|danny|37.775828360474|-122.3933893495|dj|37.775791230392|-122.3935615335
1329075787|danny|37.775025663871|-122.39384535165|dj|37.775432825448|-122.39400828748
1329160343|danny|37.777275494096|-122.39818202827|unclejoey|37.777358895501|-122.39820928607
1329191619|danny|37.774952618327|-122.39400473195|dj|37.774900138677|-122.39392003103
1329250835|danny|37.777390469378|-122.39820899816|unclejoey|37.777373483338|-122.39816732192
1329278239|danny|37.77503401557|-122.39381380471|dj|37.775684875715|-122.39379584328
1329345928|danny|37.77743551736|-122.39815985472|unclejoey|37.777533927423|-122.39822930527
1329365010|danny|37.774938575829|-122.39388116214|dj|37.774925239419|-122.39388892748
1329432422|danny|37.778769875078|-122.39673221596|unclejoey|37.778755325981|-122.39693532933
1329537774|danny|37.770720703575|-122.41249538385|dj|37.771079382282|-122.41304595295
1329633937|danny|37.871248659734|-122.26929328041|dj|37.871273040774|-122.27010184278
1329773532|danny|37.76996883141|-122.40158211139|dj|37.769967199019|-122.40168619239
1329851519|danny|37.777419316707|-122.39836208297|unclejoey|37.777163432318|-122.39824827526
1329895909|danny|37.774874403359|-122.3939209726|dj|37.775009245052|-122.39379391123
1329955091|danny|37.777415941483|-122.39809287956|unclejoey|37.77734233091|-122.39820259706
1330045627|danny|37.778389569624|-122.39632237602|unclejoey|37.778787039244|-122.39691866403
1330065154|danny|37.774968238315|-122.39388708508|dj|37.77492277276|-122.39386899811
1330132658|danny|37.777366563485|-122.3981015108|unclejoey|37.777252287751|-122.39785223876
1330207582|danny|39.143755729407|-120.15786048096|dj|39.144207708548|-120.15637913987
1330295891|danny|38.66087961375|-121.34706323|dj|38.660193283536|-121.34738218556
1330366225|danny|37.777888918015|-122.39684910847|unclejoey|37.777236979918|-122.39834324614
1330455603|danny|37.77735203017|-122.39820669621|unclejoey|37.77733715245|-122.39812311599
1330491937|danny|37.774993818618|-122.39382881828|dj|37.774889352344|-122.39425883102
1330542103|danny|37.77733852875|-122.3981935475|unclejoey|37.777366117377|-122.39816969547
1330629059|danny|37.777341325784|-122.39820539906|unclejoey|37.777116592073|-122.39814844739
1330718916|danny|37.777233497038|-122.39842197623|unclejoey|37.777346121952|-122.39820819416
1330971119|danny|37.777350558887|-122.39819692335|unclejoey|37.777283295989|-122.39830855231
1331090793|danny|37.774972588924|-122.39383556545|dj|37.775002048951|-122.39391147032
1331151397|danny|37.777392805813|-122.39808832024|unclejoey|37.777247959573|-122.39830459392
1331185988|danny|37.774906021003|-122.39385384608|dj|37.774997073827|-122.39388034717
1331239200|danny|37.356540934437|-121.92997779169|unclejoey|37.356443846357|-121.92935174038
1331256753|danny|30.269508147722|-97.740451594291|unclejesse|30.269629551774|-97.740962035879
1331257331|unclejesse|30.269597348555|-97.740864549741|unclejoey|30.269388995763|-97.740502868311
1331337279|danny|30.269583728333|-97.740829543333|unclejoey|30.268794882311|-97.740653441299
1331348122|danny|30.269586939286|-97.74080951367|unclejesse|30.269655488504|-97.740800797733
1331402060|unclejesse|30.265966309263|-97.738601071851|unclejoey|30.265058639173|-97.738653107034
1331434630|danny|30.269637333772|-97.740988289331|unclejesse|30.269568214579|-97.740822770507
1331439952|danny|30.264220896125|-97.741596966133|unclejoey|30.265406693814|-97.742291696407
1331509140|unclejesse|30.265020160033|-97.738865437077|unclejoey|30.265425974895|-97.740099875538
1331527475|danny|30.266958225898|-97.739050772305|unclejesse|30.267063125|-97.739000723333
